country_or_area,year,value,category
Turkey,2001,44029.50295,Methane
Turkey,2000,44821.50306,Methane
Turkey,1999,44984.16957,Methane
Turkey,1998,43468.34792,Methane
Turkey,1997,43353.84812,Methane
Turkey,1996,44230.78055,Methane
Turkey,1995,43881.31862,Methane
Turkey,1994,44126.26364,Methane
Turkey,1993,44556.54763,Methane
Turkey,1992,44659.26386,Methane
Turkey,1991,44842.00608,Methane
Turkey,1990,43820.3602,Methane
Ukraine,2014,70341.4978,Methane
Ukraine,2013,76562.52683,Methane
Ukraine,2012,80865.7011,Methane
Ukraine,2011,85863.57661,Methane
Ukraine,2010,86107.83012,Methane
Ukraine,2009,87087.76926,Methane
Ukraine,2008,94169.69931,Methane
Ukraine,2007,99448.15059,Methane
Ukraine,2006,100145.0524,Methane
Ukraine,2005,102337.8273,Methane
Ukraine,2004,105294.3795,Methane
Ukraine,2003,108659.2357,Methane
Ukraine,2002,109282.7014,Methane
Ukraine,2001,116709.2179,Methane
Ukraine,2000,118474.5763,Methane
Ukraine,1999,127576.177,Methane
Ukraine,1998,127849.3179,Methane
Ukraine,1997,130581.3848,Methane
Ukraine,1996,136462.5314,Methane
Ukraine,1995,140557.0608,Methane
Ukraine,1994,152153.8986,Methane
Ukraine,1993,162409.1278,Methane
Ukraine,1992,171038.1462,Methane
Ukraine,1991,181262.0502,Methane
Ukraine,1990,189322.9635,Methane
United Kingdom,2014,53890.86476,Methane
United Kingdom,2013,56195.51186,Methane
United Kingdom,2012,60961.91404,Methane
United Kingdom,2011,63739.89123,Methane
United Kingdom,2010,66694.93891,Methane
United Kingdom,2009,72125.31546,Methane
United Kingdom,2008,78550.17222,Methane
United Kingdom,2007,84539.01508,Methane
United Kingdom,2006,88581.93687,Methane
United Kingdom,2005,92488.4413,Methane
United Kingdom,2004,97862.75408,Methane
United Kingdom,2003,102618.5405,Methane
United Kingdom,2002,107770.7594,Methane
United Kingdom,2001,109992.6849,Methane
United Kingdom,2000,114951.3548,Methane
United Kingdom,1999,119677.3511,Methane
United Kingdom,1998,124554.1852,Methane
United Kingdom,1997,127791.8716,Methane
United Kingdom,1996,130231.7247,Methane
United Kingdom,1995,130927.6961,Methane
United Kingdom,1994,128718.6991,Methane
United Kingdom,1993,135765.418,Methane
United Kingdom,1992,137621.8141,Methane
United Kingdom,1991,138188.4784,Methane
United Kingdom,1990,137607.9784,Methane
United States of America,2014,730828.6595,Methane
United States of America,2013,721475.0556,Methane
United States of America,2012,714401.1725,Methane
United States of America,2011,717423.6902,Methane
United States of America,2010,722410.5661,Methane
United States of America,2009,735358.6952,Methane
United States of America,2008,738889.5409,Methane
United States of America,2007,725974.6404,Methane
United States of America,2006,719580.6921,Methane
United States of America,2005,717356.2047,Methane
United States of America,2004,704886.7766,Methane
United States of America,2003,708554.517,Methane
United States of America,2002,706330.2419,Methane
United States of America,2001,712676.765,Methane
United States of America,2000,717473.9352,Methane
United States of America,1999,723454.8736,Methane
United States of America,1998,737821.4206,Methane
United States of America,1997,747177.1101,Methane
United States of America,1996,762203.8462,Methane
United States of America,1995,767943.4057,Methane
United States of America,1994,770450.4261,Methane
United States of America,1993,764089.6713,Methane
United States of America,1992,776869.7898,Methane
United States of America,1991,777034.2209,Methane
United States of America,1990,773854.8964,Methane
Austria,2014,10.56252,Nitrogen
Austria,2013,9.7524,Nitrogen
Austria,2012,8.56388,Nitrogen
Austria,2011,4.1022,Nitrogen
Austria,2010,4.11596,Nitrogen
Austria,2009,4.5408,Nitrogen
Austria,2008,53.47136,Nitrogen
Austria,2007,59.3916,Nitrogen
Austria,2006,32.7316,Nitrogen
Austria,2005,28.1564,Nitrogen
Austria,2004,26.5396,Nitrogen
Austria,2003,21.555384,Nitrogen
Austria,2002,10.5092,Nitrogen
Austria,2001,10.5092,Nitrogen
Austria,2000,10.5092,Nitrogen
Austria,1999,8.236693878,Nitrogen
Austria,1998,9.430603636,Nitrogen
Austria,1997,15.52644,Nitrogen
Austria,1996,7.92576,Nitrogen
Austria,1995,6.43968,Nitrogen
Austria,1994,0.75852,Nitrogen
Belgium,2014,0.68972,Nitrogen
Belgium,2013,1.24184,Nitrogen
Belgium,2012,1.118,Nitrogen
Belgium,2011,2.47508,Nitrogen
Belgium,2010,1.3244,Nitrogen
Belgium,2009,0.5676,Nitrogen
Belgium,2008,0.6708,Nitrogen
Canada,2014,0.151044896,Nitrogen
Canada,2013,0.151044896,Nitrogen
Canada,2012,0.151044896,Nitrogen
Canada,2011,0.151044896,Nitrogen
Canada,2010,0.151044896,Nitrogen
Canada,2009,0.159715359,Nitrogen
Canada,2008,0.168385821,Nitrogen
Canada,2007,0.177056284,Nitrogen
Canada,2006,0.185726747,Nitrogen
Canada,2005,0.194397209,Nitrogen
Canada,2004,0.203067672,Nitrogen
Canada,2003,0.211738135,Nitrogen
Canada,2002,0.220408597,Nitrogen
Canada,2001,0.22907906,Nitrogen
Canada,2000,0.237749523,Nitrogen
Canada,1999,0.246419985,Nitrogen
Canada,1998,0.255090448,Nitrogen
Canada,1997,0.263760911,Nitrogen
Canada,1996,0.272431373,Nitrogen
Canada,1995,0.281101836,Nitrogen
Canada,1994,0.289772299,Nitrogen
Canada,1993,0.298442761,Nitrogen
Canada,1992,0.307113224,Nitrogen
Canada,1991,0.315783687,Nitrogen
Canada,1990,0.324454149,Nitrogen
Czech Republic,2014,2.35296,Nitrogen
Czech Republic,2013,3.82356,Nitrogen
Czech Republic,2012,1.7974,Nitrogen
France,2014,10.6296,Nitrogen
France,2013,10.6296,Nitrogen
France,2012,20.3992,Nitrogen
France,2011,31.3556,Nitrogen
France,2010,32.1296,Nitrogen
France,2009,24.9572,Nitrogen
France,2008,46.354,Nitrogen
France,2007,42.1056,Nitrogen
France,2006,29.756,Nitrogen
France,2005,31.2696,Nitrogen
France,2004,35.54482018,Nitrogen
France,2003,30.46698873,Nitrogen
France,2002,35.54482018,Nitrogen
France,2001,28.44569444,Nitrogen
France,2000,19.89169383,Nitrogen
France,1999,28.40959249,Nitrogen
France,1998,89.6997888,Nitrogen
France,1997,72.8315424,Nitrogen
France,1996,48.594816,Nitrogen
France,1995,26.5426272,Nitrogen
France,1994,24.12966109,Nitrogen
France,1993,21.93605554,Nitrogen
France,1992,19.94186867,Nitrogen
France,1991,18.12897152,Nitrogen
France,1990,16.4808832,Nitrogen
Germany,2014,20.2788,Nitrogen
Germany,2013,16.0304,Nitrogen
Germany,2012,35.20700009,Nitrogen
Germany,2011,61.20666664,Nitrogen
Germany,2010,61.43366673,Nitrogen
Germany,2009,29.08133327,Nitrogen
Germany,2008,29.595868,Nitrogen
Germany,2007,12.0228,Nitrogen
Germany,2006,27.83992,Nitrogen
Germany,2005,34.48944,Nitrogen
Germany,2004,22.81436672,Nitrogen
Germany,2003,19.37723328,Nitrogen
Germany,2002,12.21916672,Nitrogen
Germany,2001,7.820266724,Nitrogen
Germany,2000,8.91605,Nitrogen
Germany,1999,6.685066724,Nitrogen
Germany,1998,7.583766724,Nitrogen
Germany,1997,7.8518,Nitrogen
Germany,1996,7.221133276,Nitrogen
Germany,1995,5.289716724,Nitrogen
Germany,1994,6.88,Nitrogen
Germany,1993,6.88,Nitrogen
Germany,1992,6.88,Nitrogen
Germany,1991,6.88,Nitrogen
Germany,1990,6.88,Nitrogen
Ireland,2014,0.961015873,Nitrogen
Ireland,2013,0.900952381,Nitrogen
Ireland,2012,0.780825397,Nitrogen
Ireland,2007,37.668,Nitrogen
Ireland,2006,28.208,Nitrogen
Ireland,2005,28.38,Nitrogen
Ireland,2004,18.0772,Nitrogen
Ireland,2003,46.6292,Nitrogen
Ireland,2002,46.5776,Nitrogen
Ireland,2001,21.7752,Nitrogen
Ireland,2000,49.1748,Nitrogen
Ireland,1999,3.787666667,Nitrogen
Ireland,1998,4.191,Nitrogen
Ireland,1997,6.108666667,Nitrogen
Ireland,1996,4.719,Nitrogen
Ireland,1995,4.374333333,Nitrogen
Italy,2014,28.17466667,Nitrogen
Italy,2013,25.696,Nitrogen
Italy,2012,24.93333333,Nitrogen
Italy,2011,27.78233333,Nitrogen
Italy,2010,20.17033333,Nitrogen
Italy,2009,17.96666667,Nitrogen
Italy,2008,18.788,Nitrogen
Italy,2007,11.56833333,Nitrogen
Italy,2006,22.20166667,Nitrogen
Italy,2005,33.38133333,Nitrogen
Italy,2004,28.86033333,Nitrogen
Italy,2003,27.83733333,Nitrogen
Italy,2002,28.061,Nitrogen
Italy,2001,12.78566667,Nitrogen
Italy,2000,25.628,Nitrogen
Italy,1999,12.212,Nitrogen
Italy,1998,4.644,Nitrogen
Japan,2014,830.7184586,Nitrogen
Japan,2013,1360.957366,Nitrogen
Japan,2012,1255.572249,Nitrogen
Japan,2011,1561.299969,Nitrogen
Japan,2010,1369.461472,Nitrogen
Japan,2009,1166.675398,Nitrogen
Japan,2008,1173.159654,Nitrogen
Japan,2007,1210.117456,Nitrogen
Japan,2006,1093.433744,Nitrogen
Japan,2005,1249.872712,Nitrogen
Japan,2004,367.3583394,Nitrogen
Japan,2003,299.1362716,Nitrogen
Japan,2002,271.7228331,Nitrogen
Japan,2001,195.0529105,Nitrogen
Japan,2000,186.0126161,Nitrogen
Japan,1999,282.5891711,Nitrogen
Japan,1998,172.6546681,Nitrogen
Japan,1997,172.7793504,Nitrogen
Japan,1996,194.2741311,Nitrogen
Japan,1995,202.8140988,Nitrogen
Japan,1994,76.74046983,Nitrogen
Japan,1993,43.85169705,Nitrogen
Japan,1992,32.88877279,Nitrogen
Japan,1991,32.88877279,Nitrogen
Japan,1990,32.88877279,Nitrogen
Lithuania,2014,0.291368,Nitrogen
Lithuania,2013,0.0559,Nitrogen
Switzerland,2014,0.40358682,Nitrogen
Switzerland,2013,0.09478404,Nitrogen
Switzerland,2012,0.36162828,Nitrogen
Switzerland,2011,6.218316,Nitrogen
Switzerland,2010,8.45328744,Nitrogen
Switzerland,2009,5.0984154,Nitrogen
Switzerland,2008,0.082226664,Nitrogen
United Kingdom,2014,0.398573542,Nitrogen
United Kingdom,2013,0.362339583,Nitrogen
United Kingdom,2012,0.329399621,Nitrogen
United Kingdom,2011,0.299454201,Nitrogen
United Kingdom,2010,0.272231092,Nitrogen
United Kingdom,2009,0.256004401,Nitrogen
United Kingdom,2008,0.270604422,Nitrogen
United Kingdom,2007,0.280434155,Nitrogen
United Kingdom,2006,0.286240263,Nitrogen
United Kingdom,2005,0.288673078,Nitrogen
United Kingdom,2004,0.588951507,Nitrogen
United Kingdom,2003,0.954465652,Nitrogen
United Kingdom,2002,1.033054704,Nitrogen
United Kingdom,2001,1.033054704,Nitrogen
United Kingdom,2000,1.693532302,Nitrogen
United Kingdom,1999,1.459941639,Nitrogen
United Kingdom,1998,1.269514469,Nitrogen
United Kingdom,1997,1.103925625,Nitrogen
United Kingdom,1996,0.959935326,Nitrogen
United Kingdom,1995,0.834726371,Nitrogen
United Kingdom,1994,0.725849018,Nitrogen
United Kingdom,1993,0.631173059,Nitrogen
United Kingdom,1992,0.548846138,Nitrogen
United Kingdom,1991,0.477257512,Nitrogen
United Kingdom,1990,0.415006532,Nitrogen
United States of America,2014,490.4360849,Nitrogen
United States of America,2013,600.3421629,Nitrogen
United States of America,2012,631.9903121,Nitrogen
United States of America,2011,668.931661,Nitrogen
United States of America,2010,562.1702477,Nitrogen
United States of America,2009,471.796633,Nitrogen
United States of America,2008,595.2805029,Nitrogen
United States of America,2007,574.8674999,Nitrogen
United States of America,2006,701.3516381,Nitrogen
United States of America,2005,496.0699975,Nitrogen
United States of America,2004,551.2866652,Nitrogen
United States of America,2003,532.7625752,Nitrogen
United States of America,2002,556.2382306,Nitrogen
United States of America,2001,229.0408631,Nitrogen
United States of America,2000,205.7376786,Nitrogen
United States of America,1999,121.5429863,Nitrogen
United States of America,1998,119.7751673,Nitrogen
United States of America,1997,97.68187019,Nitrogen
United States of America,1996,92.43174213,Nitrogen
United States of America,1995,83.23713075,Nitrogen
United States of America,1994,65.89216654,Nitrogen
United States of America,1993,59.90196958,Nitrogen
United States of America,1992,47.92157567,Nitrogen
United States of America,1991,47.92157567,Nitrogen
United States of America,1990,47.92157567,Nitrogen
Australia,2014,20084.54283,Nitrous Oxide
Australia,2013,19756.45265,Nitrous Oxide
Australia,2012,20342.38348,Nitrous Oxide
Australia,2011,20034.57515,Nitrous Oxide
Australia,2010,19698.29882,Nitrous Oxide
Australia,2009,19607.63314,Nitrous Oxide
Australia,2008,18908.28079,Nitrous Oxide
Australia,2007,18963.11899,Nitrous Oxide
Australia,2006,20224.60649,Nitrous Oxide
Australia,2005,20405.81581,Nitrous Oxide
Australia,2004,20163.24015,Nitrous Oxide
Australia,2003,18765.2767,Nitrous Oxide
Australia,2002,19712.73233,Nitrous Oxide
Australia,2001,19182.28679,Nitrous Oxide
Australia,2000,18949.16957,Nitrous Oxide
Australia,1999,17933.43979,Nitrous Oxide
Australia,1998,17743.91311,Nitrous Oxide
Australia,1997,17201.89078,Nitrous Oxide
Australia,1996,16609.58678,Nitrous Oxide
Australia,1995,15578.19641,Nitrous Oxide
Australia,1994,15790.42685,Nitrous Oxide
Australia,1993,15374.99343,Nitrous Oxide
Australia,1992,15293.18335,Nitrous Oxide
Australia,1991,14923.40502,Nitrous Oxide
Australia,1990,15345.59786,Nitrous Oxide
Austria,2014,3427.437373,Nitrous Oxide
Austria,2013,3361.483493,Nitrous Oxide
Austria,2012,3359.69049,Nitrous Oxide
Austria,2011,3402.288059,Nitrous Oxide
Austria,2010,3330.150843,Nitrous Oxide
Austria,2009,3523.218065,Nitrous Oxide
Austria,2008,3751.892602,Nitrous Oxide
Austria,2007,3577.370164,Nitrous Oxide
Austria,2006,3567.393598,Nitrous Oxide
Austria,2005,3581.493864,Nitrous Oxide
Austria,2004,3571.721463,Nitrous Oxide
Austria,2003,4163.74847,Nitrous Oxide
Austria,2002,4174.31268,Nitrous Oxide
Austria,2001,4177.761625,Nitrous Oxide
Austria,2000,4301.70461,Nitrous Oxide
Austria,1999,4335.798196,Nitrous Oxide
Austria,1998,4347.074091,Nitrous Oxide
Austria,1997,4286.758693,Nitrous Oxide
Austria,1996,4272.75225,Nitrous Oxide
Austria,1995,4388.997183,Nitrous Oxide
Austria,1994,4279.530976,Nitrous Oxide
Austria,1993,4080.848095,Nitrous Oxide
Austria,1992,4161.616383,Nitrous Oxide
Austria,1991,4460.646665,Nitrous Oxide
Austria,1990,4293.06259,Nitrous Oxide
Belarus,2014,12678.39486,Nitrous Oxide
Belarus,2013,12799.38845,Nitrous Oxide
Belarus,2012,12824.0358,Nitrous Oxide
Belarus,2011,13041.54566,Nitrous Oxide
Belarus,2010,12439.69152,Nitrous Oxide
Belarus,2009,12507.96678,Nitrous Oxide
Belarus,2008,12276.83196,Nitrous Oxide
Belarus,2007,11709.42559,Nitrous Oxide
Belarus,2006,11769.73202,Nitrous Oxide
Belarus,2005,11203.94616,Nitrous Oxide
Belarus,2004,10899.03711,Nitrous Oxide
Belarus,2003,10578.77634,Nitrous Oxide
Belarus,2002,10134.68991,Nitrous Oxide
Belarus,2001,11338.84348,Nitrous Oxide
Belarus,2000,11350.07429,Nitrous Oxide
Belarus,1999,11251.33876,Nitrous Oxide
Belarus,1998,11702.19104,Nitrous Oxide
Belarus,1997,11732.36701,Nitrous Oxide
Belarus,1996,11451.00532,Nitrous Oxide
Belarus,1995,10752.76528,Nitrous Oxide
Belarus,1994,11472.27057,Nitrous Oxide
Belarus,1993,12816.65657,Nitrous Oxide
Belarus,1992,13232.43998,Nitrous Oxide
Belarus,1991,14693.75233,Nitrous Oxide
Belarus,1990,15074.69781,Nitrous Oxide
Belgium,2014,6278.983738,Nitrous Oxide
Belgium,2013,6280.716003,Nitrous Oxide
Belgium,2012,6470.889884,Nitrous Oxide
Belgium,2011,6564.491326,Nitrous Oxide
Belgium,2010,7759.834416,Nitrous Oxide
Belgium,2009,7229.430555,Nitrous Oxide
Belgium,2008,7102.802773,Nitrous Oxide
Belgium,2007,7094.151438,Nitrous Oxide
Belgium,2006,7591.032152,Nitrous Oxide
Belgium,2005,8581.488145,Nitrous Oxide
Belgium,2004,8850.409273,Nitrous Oxide
Belgium,2003,8712.783914,Nitrous Oxide
Belgium,2002,9613.022986,Nitrous Oxide
Belgium,2001,9963.921302,Nitrous Oxide
Belgium,2000,10352.82969,Nitrous Oxide
Belgium,1999,11071.10259,Nitrous Oxide
Belgium,1998,11057.26456,Nitrous Oxide
Belgium,1997,11183.05292,Nitrous Oxide
Belgium,1996,11415.39856,Nitrous Oxide
Belgium,1995,10997.20372,Nitrous Oxide
Belgium,1994,10524.50484,Nitrous Oxide
Belgium,1993,10129.39281,Nitrous Oxide
Belgium,1992,9858.697862,Nitrous Oxide
Belgium,1991,10106.40735,Nitrous Oxide
Belgium,1990,10232.40004,Nitrous Oxide
Bulgaria,2014,3807.666139,Nitrous Oxide
Bulgaria,2013,4237.594519,Nitrous Oxide
Bulgaria,2012,3833.315774,Nitrous Oxide
Bulgaria,2011,3768.248214,Nitrous Oxide
Bulgaria,2010,4118.309701,Nitrous Oxide
Bulgaria,2009,3646.36487,Nitrous Oxide
Bulgaria,2008,4055.129987,Nitrous Oxide
Bulgaria,2007,3813.99986,Nitrous Oxide
Bulgaria,2006,3769.741442,Nitrous Oxide
Bulgaria,2005,4240.782252,Nitrous Oxide
Bulgaria,2004,4395.676563,Nitrous Oxide
Bulgaria,2003,3852.303236,Nitrous Oxide
Bulgaria,2002,4017.631881,Nitrous Oxide
Bulgaria,2001,4078.707423,Nitrous Oxide
Bulgaria,2000,4005.220857,Nitrous Oxide
Bulgaria,1999,3944.160972,Nitrous Oxide
Bulgaria,1998,3784.729284,Nitrous Oxide
Bulgaria,1997,4589.80144,Nitrous Oxide
Bulgaria,1996,4846.990434,Nitrous Oxide
Bulgaria,1995,4977.779598,Nitrous Oxide
Bulgaria,1994,5106.661825,Nitrous Oxide
Bulgaria,1993,5222.474599,Nitrous Oxide
Bulgaria,1992,5774.311095,Nitrous Oxide
Bulgaria,1991,6839.497712,Nitrous Oxide
Bulgaria,1990,8818.371413,Nitrous Oxide
Canada,2014,39407.11087,Nitrous Oxide
Canada,2013,40647.06319,Nitrous Oxide
Canada,2012,38773.54156,Nitrous Oxide
Canada,2011,37652.72672,Nitrous Oxide
Canada,2010,37891.75375,Nitrous Oxide
Canada,2009,37749.5907,Nitrous Oxide
Canada,2008,41681.64575,Nitrous Oxide
Canada,2007,39691.96567,Nitrous Oxide
Canada,2006,38759.93938,Nitrous Oxide
Canada,2005,40863.42837,Nitrous Oxide
Canada,2004,42328.24186,Nitrous Oxide
Canada,2003,40097.53458,Nitrous Oxide
Canada,2002,38156.77454,Nitrous Oxide
Canada,2001,38523.21447,Nitrous Oxide
Canada,2000,39936.35664,Nitrous Oxide
Canada,1999,40309.51642,Nitrous Oxide
Canada,1998,42548.87432,Nitrous Oxide
Canada,1997,46527.87091,Nitrous Oxide
Canada,1996,47724.39952,Nitrous Oxide
Canada,1995,45650.33279,Nitrous Oxide
Canada,1994,45062.17019,Nitrous Oxide
Canada,1993,42000.44564,Nitrous Oxide
Canada,1992,41323.51772,Nitrous Oxide
Canada,1991,41010.07407,Nitrous Oxide
Canada,1990,42239.73077,Nitrous Oxide
Croatia,2014,1621.473053,Nitrous Oxide
Croatia,2013,1697.403038,Nitrous Oxide
Croatia,2012,2216.921917,Nitrous Oxide
Croatia,2011,2356.554478,Nitrous Oxide
Croatia,2010,2300.071568,Nitrous Oxide
Croatia,2009,2224.656231,Nitrous Oxide
Croatia,2008,2454.851225,Nitrous Oxide
Croatia,2007,2420.170133,Nitrous Oxide
Croatia,2006,2334.449295,Nitrous Oxide
Croatia,2005,2405.299432,Nitrous Oxide
Croatia,2004,2448.450465,Nitrous Oxide
Croatia,2003,2173.681981,Nitrous Oxide
Croatia,2002,2276.729035,Nitrous Oxide
